DATE,TLAACBW027SBOG,TLBACBW027SBOG,TOTBKCR,TOTLL
2/15/2012,12735.6565,11258.4653,9264.4434,6699.9054
2/22/2012,12648.8165,11188.6056,9267.7257,6693.9471
2/29/2012,12694.4937,11226.3026,9303.3656,6715.7302
3/7/2012,12653.0982,11185.5832,9290.7015,6718.4851
3/14/2012,12620.9139,11180.4328,9294.7893,6716.4072
3/21/2012,12597.2205,11157.9037,9287.2132,6707.3884
3/28/2012,12628.3702,11167.7094,9303.735,6717.8914
4/4/2012,12678.6517,11239.1553,9329.3134,6720.9407
4/11/2012,12692.4117,11240.2546,9343.7478,6739.4703
4/18/2012,12659.0906,11218.2568,9334.8148,6742.8189
4/25/2012,12689.1967,11261.6956,9325.9451,6735.4454
5/2/2012,12698.9773,11252.4011,9344.6686,6753.602
5/9/2012,12714.1003,11257.5755,9360.7503,6762.9502
5/16/2012,12697.5834,11250.7307,9363.4387,6766.3601
5/23/2012,12713.0247,11262.9589,9370.723,6760.8771
5/30/2012,12724.2745,11269.2349,9370.0452,6765.8581
6/6/2012,12755.2038,11288.6005,9391.0833,6789.3597
6/13/2012,12777.1548,11331.6056,9372.2071,6774.9007
6/20/2012,12700.2023,11270.4156,9371.9953,6779.0503
6/27/2012,12738.3503,11289.6843,9395.8288,6777.2771
7/4/2012,12764.2972,11305.0473,9408.9149,6780.2926
7/11/2012,12778.2233,11319.0383,9432.8785,6788.9316
7/18/2012,12779.8816,11316.9434,9421.8574,6784.6171
7/25/2012,12843.1238,11382.4041,9431.642,6792.1659
8/1/2012,12822.1604,11360.4311,9453.5964,6804.5939
8/8/2012,12839.7527,11374.4057,9466.4545,6816.2133
8/15/2012,12826.5262,11374.0794,9463.2516,6809.9648
8/22/2012,12803.0117,11355.2415,9461.2519,6804.0723
8/29/2012,12837.136,11384.2306,9473.7259,6818.1714
9/5/2012,12861.8395,11398.9462,9487.6435,6820.759
9/12/2012,12832.9871,11361.505,9503.5215,6836.5633
9/19/2012,12803.7721,11337.7464,9500.4231,6828.168
9/26/2012,12843.2715,11375.4183,9497.0928,6819.29
10/3/2012,12874.4928,11392.9916,9505.9518,6830.8366
10/10/2012,12838.4409,11335.8746,9522.121,6843.9194
10/17/2012,12887.437,11389.9142,9508.0699,6831.2838
10/24/2012,12801.6601,11320.927,9505.3161,6824.552
10/31/2012,12911.5392,11429.4999,9534.3769,6853.8169
11/7/2012,12940.0826,11445.7582,9575.0681,6884.964
11/14/2012,12984.6763,11490.2825,9577.8292,6878.7729
11/21/2012,12966.3971,11470.8467,9571.0807,6867.5179
11/28/2012,13022.4332,11509.2243,9568.9621,6863.6334
12/5/2012,13034.4245,11514.6157,9583.8064,6861.8334
12/12/2012,13053.5689,11532.9843,9593.5851,6863.4675
12/19/2012,13097.2375,11572.2256,9633.6729,6893.7239
12/26/2012,13194.1408,11686.9368,9645.1702,6904.214
1/2/2013,13236.9238,11749.3008,9664.0238,6934.9824
1/9/2013,13151.1306,11658.411,9650.0086,6926.1702
1/16/2013,13175.9265,11678.4088,9638.8501,6913.5309
1/23/2013,13190.9628,11688.1226,9645.6982,6913.5352
1/30/2013,13276.9946,11765.6774,9669.0643,6936.7049
2/6/2013,13265.1286,11744.3755,9673.7442,6945.748
2/13/2013,13264.3959,11737.2834,9672.6727,6940.8261
2/20/2013,13194.0142,11686.504,9653.702,6931.2762
2/27/2013,13273.8404,11760.9375,9660.5915,6942.7259
3/6/2013,13266.8261,11752.5434,9666.3526,6945.7393
3/13/2013,13313.3652,11816.0532,9666.5449,6942.5216
3/20/2013,13284.6572,11800.656,9651.9155,6936.7284
3/27/2013,13365.6032,11874.0673,9664.3324,6948.4836
4/3/2013,13394.8938,11876.9264,9714.4572,6961.1086
4/10/2013,13367.0005,11846.6127,9729.0213,6977.0819
4/17/2013,13403.3719,11880.3552,9723.6783,6967.003
4/24/2013,13331.5735,11835.7263,9724.9073,6966.0292
5/1/2013,13437.4663,11916.7427,9739.2862,6984.244
5/8/2013,13412.7252,11888.519,9720.2088,6971.7477
5/15/2013,13470.1104,11965.0026,9732.3425,6983.7393
5/22/2013,13479.3802,11975.1389,9728.4555,6979.8123
5/29/2013,13511.4224,12010.8045,9713.8352,6978.7869
6/5/2013,13523.6348,12014.1644,9736.1942,6993.4206
6/12/2013,13560.7156,12058.0004,9740.2988,7007.072
6/19/2013,13495.6903,12002.2411,9742.0521,7005.0576
6/26/2013,13550.9313,12064.6252,9726.4789,6996.2037
7/3/2013,13553.3422,12067.1816,9721.6304,7004.7463
7/10/2013,13542.2435,12061.5602,9709.5754,7005.8763
7/17/2013,13609.6341,12122.2358,9729.9694,7020.0089
7/24/2013,13569.2268,12087.3389,9729.476,7015.3405
7/31/2013,13582.6949,12099.1882,9732.8101,7020.0411
8/7/2013,13607.0703,12117.0221,9718.0587,7015.9139
8/14/2013,13638.541,12159.4855,9718.08,7008.6455
8/21/2013,13629.0995,12156.5615,9714.9478,7015.882
8/28/2013,13696.5414,12222.3441,9711.1919,7013.6143
9/4/2013,13677.8403,12209.7343,9710.7559,7027.7805
9/11/2013,13701.7051,12222.5258,9720.7296,7032.3355
9/18/2013,13795.552,12295.5266,9733.9638,7036.3463
9/25/2013,13803.2443,12307.6009,9720.6256,7031.4435
10/2/2013,13909.4586,12385.8619,9745.6769,7054.7603
10/9/2013,13820.9457,12300.9756,9743.8212,7047.6576
10/16/2013,13866.4666,12342.5384,9764.9068,7069.1333
10/23/2013,13904.1436,12386.0287,9758.5521,7062.2222
10/30/2013,13952.052,12442.8545,9765.4304,7071.7216
11/6/2013,13893.4002,12383.164,9772.1982,7073.3025
11/13/2013,13935.0742,12448.5785,9784.4096,7081.1369
11/20/2013,13934.3321,12441.3447,9790.6235,7078.3469
11/27/2013,14013.2522,12501.4103,9812.1168,7092.8415
12/4/2013,14041.8193,12499.5564,9795.6061,7087.7534
12/11/2013,14077.6967,12530.9244,9812.4084,7097.1758
12/18/2013,14099.5716,12531.7468,9822.5847,7098.557
12/25/2013,14116.8365,12566.5505,9841.3752,7113.4486
1/1/2014,13943.1608,12397.9612,9843.2414,7114.4187
1/8/2014,14096.3136,12556.6644,9842.1782,7114.8366
1/15/2014,14117.984,12585.6246,9844.0244,7115.6814
1/22/2014,14117.9126,12584.327,9866.1583,7135.8616
1/29/2014,14171.5758,12613.9724,9872.7299,7140.111
2/5/2014,14182.2447,12614.64,9897.8161,7157.1302
2/12/2014,14211.6024,12637.6741,9920.8345,7178.5616
2/19/2014,14236.2755,12670.6568,9949.6213,7197.9773
2/26/2014,14229.5543,12665.1311,9958.7909,7199.3447
3/5/2014,14311.4461,12748.8342,9985.9665,7222.2406
3/12/2014,14323.3863,12777.8782,10001.8251,7226.851
3/19/2014,14352.4047,12813.5374,10016.2368,7243.0517
3/26/2014,14347.6227,12810.9936,10028.2876,7244.5385
4/2/2014,14372.5436,12839.3337,10028.9231,7252.6648
4/9/2014,14395.8346,12855.3901,10038.0887,7257.3449
4/16/2014,14431.9984,12875.9815,10054.3534,7274.2599
4/23/2014,14436.5229,12868.6134,10066.217,7278.6585
4/30/2014,14433.0452,12859.1581,10078.6719,7292.139
5/7/2014,14459.9572,12882.4204,10084.4761,7295.1004
5/14/2014,14492.6582,12938.5216,10107.1921,7305.0385
5/21/2014,14525.7764,12965.6437,10121.1177,7317.8616
5/28/2014,14585.1882,13023.5851,10134.5075,7327.0708
6/4/2014,14594.3004,13029.5399,10139.9187,7333.2156
6/11/2014,14625.5922,13068.6074,10165.338,7353.0715
6/18/2014,14654.5739,13087.8707,10176.3882,7360.3982
6/25/2014,14728.686,13139.9484,10185.5555,7366.0403
7/2/2014,14743.3747,13167.0535,10238.0118,7391.6145
7/9/2014,14737.8221,13164.1813,10237.5029,7387.4536
7/16/2014,14755.8992,13176.304,10240.8491,7396.4136
7/23/2014,14804.5325,13219.8936,10251.3139,7403.0069
7/30/2014,14814.9355,13237.1498,10265.3579,7414.748
8/6/2014,14808.467,13225.7184,10279.0553,7428.9517
8/13/2014,14779.3637,13206.0973,10288.1187,7435.6448
8/20/2014,14803.7049,13228.1876,10311.287,7464.3919
8/27/2014,14804.4837,13228.7929,10307.9613,7457.6627
9/3/2014,14908.5959,13338.4393,10323.6801,7469.1693
9/10/2014,14863.6334,13294.3331,10336.668,7469.815
9/17/2014,14947.7192,13348.4634,10353.6129,7483.4356
9/24/2014,14971.1129,13370.2443,10369.9884,7485.8505
10/1/2014,14995.0749,13383.4629,10373.5559,7487.865
10/8/2014,14935.1364,13318.8494,10372.8766,7483.1545
10/15/2014,15008.3427,13384.9914,10384.1992,7497.1648
10/22/2014,15021.9934,13394.9979,10393.6269,7520.0133
10/29/2014,15019.7004,13410.878,10380.4603,7513.4781
11/5/2014,14985.7028,13390.5266,10394.759,7519.2022
11/12/2014,15007.5467,13432.8935,10427.4407,7543.942
11/19/2014,14983.5023,13396.0134,10437.5749,7550.6642
11/26/2014,15099.3832,13500.7021,10471.48,7574.4868
12/3/2014,15095.0746,13467.0994,10478.8337,7569.0757
12/10/2014,15100.684,13466.1771,10508.7056,7583.8887
12/17/2014,15125.6066,13468.0386,10521.4731,7594.2866
12/24/2014,15074.9369,13429.2529,10563.346,7624.5616
12/31/2014,14931.2085,13289.0226,10578.5861,7630.4957
1/7/2015,15199.9508,13560.4697,10591.5753,7640.0972
1/14/2015,15206.2378,13578.4815,10616.7226,7657.504
1/21/2015,15225.6564,13587.1663,10632.847,7675.6472
1/28/2015,15211.1882,13562.0476,10631.5745,7672.7116
2/4/2015,15217.3986,13556.9685,10655.6207,7674.0939
2/11/2015,15189.5788,13520.4931,10682.5288,7692.9732
2/18/2015,15219.7645,13549.8109,10702.17,7716.3408
2/25/2015,15268.2662,13598.6444,10742.8712,7745.5704
3/4/2015,15282.2402,13622.6348,10758.3433,7756.9893
3/11/2015,15330.9708,13680.7267,10769.05,7769.0802
3/18/2015,15365.1838,13721.3559,10798.6913,7796.5127
3/25/2015,15371.3983,13733.1888,10809.535,7801.5729
4/1/2015,15361.3538,13701.0156,10840.7145,7827.4891
4/8/2015,15392.6015,13738.3108,10836.4554,7825.4838
4/15/2015,15387.7055,13724.5907,10857.22,7841.9122
4/22/2015,15385.0877,13705.5085,10866.5991,7840.8138
4/29/2015,15400.9049,13716.5825,10882.8855,7850.4491
5/6/2015,15389.8617,13704.1994,10897.7167,7854.0877
5/13/2015,15381.0939,13717.3042,10911.2093,7866.278
5/20/2015,15348.736,13679.4725,10937.0956,7885.7516
5/27/2015,15334.9579,13677.7245,10949.5441,7896.7992
6/3/2015,15330.7266,13671.2756,10947.6272,7899.1737
6/10/2015,15318.7658,13664.5348,10969.6777,7916.4293
6/17/2015,15365.3871,13709.1879,10987.898,7926.687
6/24/2015,15327.7918,13661.5418,10997.3091,7939.7445
7/1/2015,15309.4654,13654.61,11000.6647,7957.4449
7/8/2015,15325.1242,13653.3984,10989.4186,7951.785
7/15/2015,15389.8349,13713.6896,11007.3019,7964.8312
7/22/2015,15418.0497,13742.4031,11016.2207,7972.3067
7/29/2015,15370.1754,13694.5344,11016.5439,7974.612
8/5/2015,15373.4481,13697.1405,11047.3832,7982.9092
8/12/2015,15359.2079,13687.2801,11060.2771,8004.1336
8/19/2015,15447.0682,13778.4268,11083.1085,8020.7299
8/26/2015,15500.8763,13831.4951,11088.2868,8036.6808
9/2/2015,15455.4326,13788.4587,11099.0825,8045.8021
9/9/2015,15453.0296,13785.4955,11107.4423,8050.545
9/16/2015,15417.9394,13733.6379,11100.4986,8062.1722
9/23/2015,15517.2928,13822.1811,11112.0033,8068.6012
9/30/2015,15244.9096,13550.4083,11147.4371,8092.6069
10/7/2015,15576.6753,13870.63,11150,8099.2521
10/14/2015,15633.9543,13920.0938,11178.7739,8116.5988
10/21/2015,15648.7831,13927.6079,11177.022,8119.8178
10/28/2015,15611.471,13915.1902,11184.6286,8122.704
11/4/2015,15645.7497,13952.1248,11217.4056,8144.9846
11/11/2015,15592.8204,13921.3233,11241.148,8167.2532
11/18/2015,15570.8274,13889.1609,11260.1635,8175.0966
11/25/2015,15549.6766,13858.7351,11277.2215,8187.9031
12/2/2015,15601.5825,13883.7011,11297.56,8202.9313
12/9/2015,15588.8721,13859.3286,11329.2846,8217.3761
12/16/2015,15586.5928,13850.5606,11344.6866,8230.9824
12/23/2015,15618.8952,13882.1105,11349.6829,8239.0249
12/30/2015,15499.9589,13780.5868,11352.8808,8244.0923
1/6/2016,15623.1095,13902.8028,11375.3228,8261.0597
1/13/2016,15630.2805,13920.8197,11379.0899,8265.1139
1/20/2016,15679.6326,13970.1103,11404.2864,8285.7857
1/27/2016,15631.5963,13912.7239,11417.6301,8301.1072
2/3/2016,15710.1641,13975.1387,11457.6384,8326.0233
2/10/2016,15713.5832,13964.1093,11461.6282,8331.5666
2/17/2016,15712.9901,13955.9487,11462.637,8340.8051
2/24/2016,15706.8175,13962.1431,11470.577,8344.6067
3/2/2016,15718.3829,13986.3462,11527.1809,8392.2247
3/9/2016,15755.2565,14024.1607,11550.0593,8408.4614
3/16/2016,15711.4353,13991.7117,11552.0603,8411.8552
3/23/2016,15732.6334,14019.3925,11568.5165,8421.5555
3/30/2016,15703.1431,13969.832,11571.5142,8431.5572
4/6/2016,15801.7619,14072.8761,11596.072,8446.8458
4/13/2016,15854.0524,14123.8986,11621.215,8454.9665
4/20/2016,15855.4391,14118.6836,11635.789,8474.0732
4/27/2016,15873.7592,14141.3435,11656.4439,8483.8221
5/4/2016,15925.5432,14179.6443,11688.6478,8504.2758
5/11/2016,15913.1043,14172.7059,11705.2311,8517.5377
5/18/2016,15900.5178,14167.6728,11701.8153,8513.5964
5/25/2016,15899.3809,14176.623,11721.8142,8535.9985
6/1/2016,15925.9381,14199.9019,11744.8266,8545.6254
6/8/2016,15939.2876,14214.2211,11754.0879,8551.8482
6/15/2016,15960.7448,14237.0236,11763.4474,8557.3619
6/22/2016,15960.4996,14217.6365,11781.0353,8570.9109
6/29/2016,15947.128,14213.6626,11819.2184,8604.2715
7/6/2016,16053.7698,14300.5217,11842.8047,8612.8273
7/13/2016,16023.8439,14265.7537,11864.3604,8623.1783
7/20/2016,15998.9177,14244.6308,11857.4061,8611.7143
7/27/2016,16032.0575,14282.4145,11873.1477,8619.4729
8/3/2016,16075.7039,14326.5525,11870.609,8621.6548
8/10/2016,16055.9602,14310.6133,11893.0977,8632.3571
8/17/2016,16070.1068,14328.4798,11886.9683,8630.4275
8/24/2016,16038.8881,14305.227,11911.3473,8645.9971
8/31/2016,16041.0816,14302.3769,11944.0037,8665.4981
9/7/2016,16091.6814,14344.6254,11955.7518,8673.9616
9/14/2016,16155.9478,14398.0991,11981.4515,8684.0145
9/21/2016,16048.239,14291.7572,11992.1949,8692.6571
9/28/2016,16028.9673,14269.8682,12006.9873,8702.5613
10/5/2016,15992.326,14219.3185,12035.8706,8724.9042
10/12/2016,16047.7342,14266.5418,12044.688,8733.2927
10/19/2016,16036.206,14251.3587,12064.9964,8741.2192
10/26/2016,16021.912,14256.6446,12072.642,8744.5476
11/2/2016,16044.2017,14281.9685,12085.2443,8752.9635
11/9/2016,16026.8031,14272.2325,12083.4776,8757.4363
11/16/2016,16036.755,14292.4031,12080.0901,8762.2735
11/23/2016,16002.9704,14266.6273,12067.8276,8761.0349
11/30/2016,15990.8626,14244.9768,12083.6775,8772.9725
12/7/2016,16050.9729,14286.2024,12076.7372,8775.6509
12/14/2016,16075.2833,14305.4864,12078.9169,8762.8006
12/21/2016,15976.4399,14210.3294,12071.6934,8761.1782
12/28/2016,15992.6933,14219.2833,12063.0793,8752.0103
1/4/2017,16065.7472,14292.6251,12091.3419,8770.5433
1/11/2017,16012.3228,14248.8097,12097.887,8783.7849
1/18/2017,16070.8269,14312.8705,12107.1149,8787.1306
1/25/2017,16050.8372,14304.8204,12111.7572,8784.622
2/1/2017,16108.3923,14351.9059,12126.5795,8800.3874
2/8/2017,16117.2472,14342.8692,12132.8015,8798.9491
2/15/2017,16116.8808,14333.9128,12151.3409,8806.8913
2/22/2017,16136.5515,14355.2501,12156.358,8805.104
3/1/2017,16186.7496,14404.4227,12165.254,8812.5216
3/8/2017,16177.9542,14395.1506,12154.5821,8797.933
3/15/2017,16215.0565,14435.4547,12171.8548,8811.1415
3/22/2017,16182.8055,14405.8432,12170.9543,8806.1408
3/29/2017,16151.8498,14369.2021,12156.9998,8803.8027
4/5/2017,16217.1625,14420.3991,12191.3754,8822.9403
4/12/2017,16209.3092,14417.401,12192.9101,8826.1323
4/19/2017,16245.6984,14448.2754,12198.4376,8840.5218
4/26/2017,16233.1815,14445.7578,12195.837,8846.9321
5/3/2017,16220.0899,14418.8609,12213.1144,8859.0302
5/10/2017,16198.4079,14402.4019,12225.824,8863.2617
5/17/2017,16265.0107,14464.3129,12240.9945,8865.822
5/24/2017,16277.8903,14488.9806,12257.9772,8879.9861
5/31/2017,16228.3653,14430.4733,12255.4993,8875.3604
6/7/2017,16257.5291,14453.586,12238.8637,8872.8075
6/14/2017,16222.0589,14420.6233,12247.2951,8876.4309
6/21/2017,16244.2496,14444.5632,12254.254,8893.7406
6/28/2017,16229.1502,14437.5199,12250.0104,8892.7529
7/5/2017,16266.2619,14445.3562,12267.3906,8908.6578
7/12/2017,16311.6817,14486.6206,12285.6356,8919.9356
7/19/2017,16350.0342,14526.0748,12298.6168,8930.1474
7/26/2017,16415.3835,14597.3873,12304.1827,8937.3853
8/2/2017,16428.303,14598.4893,12314.7746,8944.7032
8/9/2017,16429.0114,14598.8025,12315.7646,8951.7912
8/16/2017,16489.0886,14652.0552,12317.0762,8951.1386
8/23/2017,16471.6087,14643.4287,12337.0038,8961.7314
8/30/2017,16505.8061,14677.7771,12334.6802,8964.3439
9/6/2017,16505.2764,14668.3248,12349.0813,8977.8611
9/13/2017,16532.1976,14693.3283,12344.1299,8975.9105
9/20/2017,16529.0429,14686.9373,12399.2366,9014.2502
9/27/2017,16528.9075,14687.5024,12399.6023,9013.4335
10/4/2017,16571.8343,14730.9445,12415.5548,9028.7517
10/11/2017,16543.9843,14700.6672,12436.8551,9043.7763
10/18/2017,16612.8843,14757.194,12448.7383,9057.0579
10/25/2017,16602.7875,14762.3002,12446.9746,9060.54
11/1/2017,16633.5746,14802.6819,12455.9575,9068.7521
11/8/2017,16642.5021,14816.3981,12464.1968,9077.9643
11/15/2017,16657.9435,14832.4144,12464.885,9074.3813
11/22/2017,16659.1566,14833.3766,12474.6796,9081.3993
11/29/2017,16670.4155,14843.6359,12513.4818,9088.7738
12/6/2017,16729.1156,14887.6821,12528.2143,9094.8315
12/13/2017,16721.1997,14875.5159,12520.4779,9089.6197
12/20/2017,16705.1793,14852.283,12528.2742,9099.9032
12/27/2017,16732.8023,14878.3022,12551.894,9112.9338
1/3/2018,16730.0091,14898.8258,12547.951,9115.2693
1/10/2018,16669.6628,14858.9683,12543.2797,9119.7158
1/17/2018,16703.9362,14906.2794,12551.9487,9132.5087
1/24/2018,16698.7557,14907.5374,12555.0999,9133.6775
1/31/2018,16662.929,14877.9067,12559.359,9141.4611
2/7/2018,16633.8767,14841.1024,12544.4043,9144.4113
2/14/2018,16682.6474,14885.3247,12560.0376,9150.2133
2/21/2018,16631.6447,14834.0456,12559.3363,9157.4742
2/28/2018,16643.2789,14843.4228,12571.0991,9169.0442
3/7/2018,16608.6957,14797.3475,12557.6449,9164.8317
3/14/2018,16598.0284,14788.6934,12570.2387,9170.4781
3/21/2018,16552.002,14739.5098,12565.387,9174.2232
3/28/2018,16564.8289,14753.3472,12576.2157,9198.3698
4/4/2018,16575.2656,14744.1454,12615.6385,9243.9883
4/11/2018,16571.1529,14739.9269,12628.2901,9261.2055
4/18/2018,16626.3023,14799.9276,12637.578,9267.4875
4/25/2018,16628.2293,14811.5052,12640.1304,9280.6095
5/2/2018,16662.9988,14847.5996,12644.6492,9286.566
5/9/2018,16696.6867,14875.35,12651.6551,9286.2339
5/16/2018,16668.1464,14848.6806,12647.4042,9276.448
5/23/2018,16715.6967,14902.2115,12672.8958,9283.4585
5/30/2018,16724.1845,14898.3344,12690.9417,9294.7823
6/6/2018,16700.8524,14873.6014,12699.4821,9307.5164
6/13/2018,16720.7752,14894.2056,12718.1616,9310.5983
6/20/2018,16721.5825,14895.6411,12765.844,9351.8086
6/27/2018,16764.3482,14950.0985,12774.0686,9351.4973
7/4/2018,16781.4849,14946.1066,12758.9567,9343.1537
7/11/2018,16738.4205,14891.0644,12791.3564,9362.9785
7/18/2018,16746.8815,14905.1284,12787.2982,9362.4905
7/25/2018,16742.6406,14913.0629,12799.2341,9370.36
8/1/2018,16716.865,14877.9598,12780.4561,9371.4641
8/8/2018,16688.8328,14842.513,12785.4416,9365.859
8/15/2018,16724.3383,14873.7357,12798.6913,9373.6631
8/22/2018,16723.7139,14872.6554,12811.6182,9387.2761
8/29/2018,16690.1912,14853.872,12811.5951,9392.8016
9/5/2018,16699.1211,14855.9368,12822.1227,9408.6215
9/12/2018,16700.8702,14859.8075,12837.9974,9415.3751
9/19/2018,16703.141,14872.0695,12847.551,9421.9423
9/26/2018,16750.8565,14924.7504,12849.3869,9427.9923
10/3/2018,16815.2935,14963.7589,12877.0038,9455.0246
10/10/2018,16793.9946,14926.4732,12878.0762,9457.4312
10/17/2018,16780.4055,14901.5393,12880.7537,9461.05
10/24/2018,16829.7542,14962.1827,12910.1598,9475.3871
10/31/2018,16814.8779,14949.673,12904.99,9488.4997
11/7/2018,16781.6829,14913.744,12897.8765,9481.9727
11/14/2018,16825.7929,14956.1361,12934.5738,9499.1162
11/21/2018,16802.0838,14927.629,12962.1668,9516.999
11/28/2018,16821.1673,14943.819,12958.2794,9511.1521
12/5/2018,16881.1934,14995.5558,12993.1333,9536.6321
12/12/2018,16889.9827,14990.4835,13030.3082,9550.2019
12/19/2018,16887.3826,15000.2969,13056.4344,9553.5217
12/26/2018,17006.9984,15128.7945,13098.5812,9588.2796
1/2/2019,17024.5237,15147.8992,13132.1634,9610.396
1/9/2019,16967.4845,15096.4245,13148.727,9617.7284
1/16/2019,16925.8264,15059.6975,13163.513,9622.2111
1/23/2019,16936.3554,15075.1093,13171.8381,9638.0738
1/30/2019,16978.4129,15098.6862,13155.8721,9629.1398
2/6/2019,17000.0244,15111.5396,13176.1671,9642.3312
2/13/2019,17025.2556,15121.7613,13205.247,9655.6321
2/20/2019,17000.8942,15090.3,13216.421,9668.775
2/27/2019,17040.1292,15127.9728,13215.9994,9667.7374
3/6/2019,17047.0002,15121.2482,13221.4998,9672.065
3/13/2019,17054.2186,15122.117,13240.0511,9671.2658
3/20/2019,17085.1591,15157.803,13275.1468,9706.8445
3/27/2019,17132.2723,15188.6203,13266.7335,9695.6325
4/3/2019,17133.5522,15172.9872,13277.0647,9700.6013
4/10/2019,17097.0106,15126.0042,13279.7368,9688.1784
4/17/2019,17081.0695,15133.4314,13316.6633,9707.0685
4/24/2019,17108.5828,15175.8989,13340.8578,9715.7422
5/1/2019,17120.8661,15188.4574,13350.5809,9736.022
5/8/2019,17161.8316,15217.009,13363.2104,9735.888
5/15/2019,17231.1635,15267.0763,13386.4206,9754.7586
5/22/2019,17147.572,15198.7223,13394.6582,9766.0739
5/29/2019,17163.6433,15211.8894,13387.5441,9760.9725
6/5/2019,17248.557,15282.6073,13405.4341,9766.7984
6/12/2019,17305.4125,15330.5842,13429.4177,9785.7531
6/19/2019,17293.317,15326.7436,13456.6132,9794.526
6/26/2019,17339.769,15396.2573,13487.4937,9818.5576
7/3/2019,17369.3603,15401.212,13494.603,9815.3664
7/10/2019,17327.4051,15318.2999,13495.6454,9814.595
7/17/2019,17336.0701,15333.9167,13488.2512,9813.4981
7/24/2019,17342.7104,15347.1229,13519.9499,9828.6454
7/31/2019,17355.8538,15360.868,13536.1003,9844.8556
8/7/2019,17494.7583,15474.1939,13554.1567,9859.2491
8/14/2019,17466.0517,15443.1386,13577.3386,9864.5584
8/21/2019,17441.4565,15416.2272,13614.9118,9886.7531
8/28/2019,17465.1117,15453.6594,13624.2227,9874.413
9/4/2019,17476.145,15453.3253,13648.6531,9883.8737
9/11/2019,17453.2601,15427.5231,13676.4195,9886.7855
9/18/2019,17430.0441,15442.3509,13716.3894,9905.5472
9/25/2019,17506.7712,15524.9411,13736.4861,9925.2839
10/2/2019,17582.269,15603.8015,13731.6041,9920.8181
10/9/2019,17571.4441,15552.1538,13723.7399,9920.0011
10/16/2019,17586.916,15567.4741,13741.2707,9945.2744
10/23/2019,17571.3323,15554.2895,13757.3156,9952.344
10/30/2019,17542.7644,15526.4123,13761.3125,9963.0179
11/6/2019,17607.7418,15593.8537,13775.3653,9971.9664
11/13/2019,17624.5707,15606.5135,13797.7418,9967.6826
11/20/2019,17586.4441,15562.0415,13803.0948,9976.8642
11/27/2019,17638.4337,15603.489,13832.9663,9999.6842
12/4/2019,17670.6274,15626.8198,13838.504,9996.0725
12/11/2019,17750.6326,15677.9229,13879.1738,10032.721
12/18/2019,17736.5362,15676.8351,13832.6904,10015.2611
12/25/2019,17725.925,15661.7581,13838.5873,10016.7712
1/1/2020,17667.4102,15624.9115,13833.3611,10018.9308
1/8/2020,17752.5335,15716.478,13838.5824,10032.1268
1/15/2020,17779.2062,15740.9466,13857.5603,10028.3815
1/22/2020,17742.3468,15700.1738,13874.0082,10043.5174
1/29/2020,17800.0023,15757.7985,13878.3076,10041.34
2/5/2020,17815.9774,15781.0196,13899.1052,10052.2208
2/12/2020,17784.7799,15731.332,13880.0578,10043.5243
2/19/2020,17894.5462,15827.3206,13928.9343,10068.2002
2/26/2020,17882.7485,15799.948,13951.5408,10066.2567
3/4/2020,18119.4983,16009.5854,14043.9546,10093.6567
3/11/2020,18237.7467,16121.5356,14107.9664,10136.6769
3/18/2020,18662.4021,16595.7871,14362.4724,10383.0965
3/25/2020,19311.7385,17245.2916,14647.1128,10620.2911
4/1/2020,19594.7752,17630.4447,14720.2867,10713.0475
4/8/2020,19551.5387,17593.526,14699.7398,10718.33
4/15/2020,19935.3665,17977.5829,14715.3543,10745.1849
4/22/2020,20157.3191,18179.4627,14800.1449,10813.4648
4/29/2020,20306.0448,18321.1701,14850.3854,10837.9446
5/6/2020,20289.7994,18346.762,14884.1907,10872.1473
5/13/2020,20271.1817,18333.0217,14866.0663,10867.7257
5/20/2020,20267.9683,18324.9107,14847.0452,10825.6284
5/27/2020,20203.7513,18276.9662,14825.2659,10796.0503
6/3/2020,20150.8842,18194.4834,14830.8279,10753.0274
6/10/2020,20169.3745,18198.2585,14846.1027,10731.7173
6/17/2020,20166.592,18174.3695,14855.6465,10689.6113
6/24/2020,20132.5106,18140.457,14845.1448,10650.0161
7/1/2020,20139.7922,18123.2361,14861.5997,10620.6874
7/8/2020,20075.8178,18073.0332,14878.2741,10616.4163
7/15/2020,20043.4834,18051.4501,14914.4607,10613.5524
7/22/2020,19929.6408,17964.9621,14918.9211,10601.901
7/29/2020,19957.2694,17969.9262,14905.1866,10574.6209
8/5/2020,19994.693,17985.1239,14929.9742,10572.5825
8/12/2020,20017.898,17994.8468,14911.2461,10569.5069
8/19/2020,20033.4875,18027.5667,14909.5056,10540.7833
8/26/2020,20049.0647,18048.0053,14928.7386,10538.537
9/2/2020,20058.3344,18042.5738,14962.2734,10520.717
9/9/2020,20094.8737,18077.5344,14974.1586,10522.5577
9/16/2020,20183.2874,18170.0399,14960.1794,10507.3541
9/23/2020,20180.694,18166.4572,14964.3078,10498.519
9/30/2020,20052.1425,18032.2868,14960.3013,10480.2087
10/7/2020,20114.3872,18093.8959,14955.8558,10457.3112
10/14/2020,20175.2729,18130.9677,14952.0337,10435.7572
10/21/2020,20198.5605,18151.2197,14963.2074,10437.0171
10/28/2020,20201.0153,18158.955,14965.8798,10411.5938
11/4/2020,20231.4539,18195.2431,15001.2735,10397.8782
